date,open,high,low,close,volume
2020-01-24,294.0,297.0,276.0,297.0,563385.89027602
2020-01-25,295.0,297.0,282.0,295.0,307901.57362997
2020-01-26,292.0,301.0,278.0,294.0,353813.01023014
2020-01-27,292.0,308.0,290.0,303.0,1139470.83052124
2020-01-28,303.0,309.0,297.0,307.0,841252.15900143
2020-01-29,306.0,317.0,298.0,306.0,459082.98045126
2020-01-30,308.0,320.0,292.0,309.0,678487.72725418
2020-01-31,310.0,329.0,308.0,319.0,3038775.14217252
2020-02-01,319.0,332.0,313.0,319.0,1269714.07519308
2020-02-02,319.0,335.0,310.0,335.0,1323572.99452715
2020-02-03,335.0,352.0,327.0,349.0,2228443.39012909
2020-02-04,347.0,436.0,344.0,408.0,21383700.85003699
2020-02-05,407.0,426.0,371.0,391.0,7731645.68150768
2020-02-06,391.0,396.0,373.0,392.0,2662543.51726272
2020-02-07,391.0,402.0,386.0,393.0,1225665.32945904
2020-02-08,391.0,410.0,379.0,402.0,2587063.99249795
2020-02-09,404.0,404.0,388.0,397.0,1348199.53429886
2020-02-10,396.0,401.0,368.0,393.0,1014237.01054605
2020-02-11,389.0,397.0,374.0,397.0,694070.76648584
2020-02-12,395.0,422.0,391.0,422.0,2781263.93966239
2020-02-13,422.0,650.0,388.0,505.0,16598560.4066412
2020-02-14,505.0,565.0,488.0,516.0,6115758.65143336
2020-02-15,514.0,620.0,454.0,487.0,5480462.96572138
2020-02-16,488.0,499.0,400.0,461.0,2352662.10262501
2020-02-17,455.0,471.0,413.0,467.0,1290978.19695923
2020-02-18,468.0,566.0,453.0,529.0,9679042.66639557
2020-02-19,528.0,690.0,506.0,616.0,12275255.85667199
2020-02-20,617.0,660.0,560.0,605.0,12832414.66225391
2020-02-21,601.0,660.0,578.0,659.0,7272236.60233757
2020-02-22,659.0,739.0,632.0,663.0,8733512.52185755
2020-02-23,667.0,681.0,636.0,680.0,3608472.27695963
2020-02-24,678.0,740.0,645.0,668.0,6196732.14673247
2020-02-25,668.0,680.0,604.0,633.0,2897385.34209872
2020-02-26,633.0,650.0,523.0,531.0,2264704.26925364
2020-02-27,531.0,690.0,502.0,604.0,7499214.39186574
2020-02-28,603.0,684.0,578.0,618.0,7733572.62834576
2020-02-29,618.0,760.0,610.0,734.0,5053613.05350003
2020-03-01,732.0,1035.0,713.0,915.0,41927308.0403483
2020-03-02,919.0,927.0,803.0,830.0,10332961.39348664
2020-03-03,830.0,861.0,773.0,788.0,3986908.3919508
2020-03-04,791.0,850.0,722.0,818.0,4725383.41154977
2020-03-05,818.0,920.0,780.0,830.0,3633866.79347667
2020-03-06,831.0,942.0,829.0,918.0,4634286.96597617
2020-03-07,914.0,1085.0,909.0,965.0,10009145.14376379
2020-03-08,965.0,1025.0,854.0,857.0,6374083.14485513
2020-03-09,859.0,922.0,771.0,895.0,4052109.108685
2020-03-10,895.0,957.0,846.0,948.0,3290884.60788906
2020-03-11,948.0,1010.0,867.0,957.0,5570309.60528815
2020-03-12,957.0,958.0,521.0,567.0,8098542.35208952
2020-03-13,560.0,760.0,400.0,688.0,6624933.05454482
2020-03-14,693.0,718.0,603.0,620.0,3227814.66835609
2020-03-15,620.0,649.0,594.0,608.0,1427145.23792024
2020-03-16,611.0,614.0,461.0,498.0,2139636.95137322
2020-03-17,499.0,611.0,494.0,589.0,2596812.88610649
2020-03-18,590.0,602.0,528.0,574.0,1824718.72587223
2020-03-19,575.0,677.0,548.0,633.0,3171996.36164836
2020-03-20,633.0,700.0,565.0,612.0,1832515.25944775
2020-03-21,606.0,631.0,565.0,601.0,593071.27970269
2020-03-22,598.0,607.0,530.0,530.0,711230.76440358
2020-03-23,532.0,602.0,516.0,581.0,911641.80239327
2020-03-24,581.0,600.0,555.0,588.0,739714.77768852
2020-03-25,588.0,592.0,532.0,566.0,494212.27426949
2020-03-26,563.0,572.0,546.0,562.0,325243.83666564
2020-03-27,562.0,601.0,552.0,553.0,697089.25258792
2020-03-28,553.0,553.0,516.0,546.0,507761.83459016
2020-03-29,540.0,543.0,515.0,517.0,354954.9069724
2020-03-30,517.0,546.0,513.0,537.0,494794.80502925
2020-03-31,538.0,546.0,525.0,527.0,350531.16633271
2020-04-01,532.0,540.0,516.0,539.0,428444.62274569
2020-04-02,537.0,542.0,522.0,525.0,293464.13410848
2020-04-03,525.0,538.0,519.0,524.0,277854.78939276
2020-04-04,527.0,546.0,518.0,537.0,392382.12507461
2020-04-05,538.0,550.0,520.0,525.0,483265.62395289
2020-04-06,524.0,550.0,523.0,549.0,574243.27010554
2020-04-07,549.0,648.0,547.0,586.0,4319571.92520923
2020-04-08,586.0,625.0,575.0,618.0,2177123.97610202
2020-04-09,618.0,623.0,585.0,611.0,894952.36356718
2020-04-10,615.0,627.0,544.0,574.0,1088045.28076093
2020-04-11,575.0,605.0,572.0,596.0,395798.28348383
2020-04-12,596.0,609.0,579.0,582.0,344625.88945229
2020-04-13,582.0,582.0,560.0,569.0,239922.24559179
2020-04-14,572.0,591.0,565.0,573.0,288884.8771308
2020-04-15,573.0,577.0,562.0,570.0,143360.45669623
2020-04-16,568.0,580.0,550.0,576.0,454440.47443051
2020-04-17,577.0,581.0,572.0,576.0,103629.27314511
2020-04-18,576.0,614.0,572.0,593.0,271169.16575211
2020-04-19,592.0,592.0,574.0,577.0,204704.07968428
2020-04-20,577.0,585.0,558.0,558.0,295213.8296251
2020-04-21,562.0,568.0,552.0,563.0,93926.11062916
2020-04-22,563.0,578.0,562.0,573.0,84856.76493005
2020-04-23,572.0,593.0,569.0,575.0,288100.30813268
2020-04-24,574.0,663.0,573.0,623.0,820746.40400322
2020-04-25,626.0,698.0,616.0,676.0,1238298.12774549
2020-04-26,675.0,920.0,674.0,850.0,9413858.5228283
2020-04-27,850.0,889.0,776.0,817.0,4764786.21646148
2020-04-28,819.0,850.0,785.0,809.0,1135293.05141814
2020-04-29,812.0,830.0,791.0,809.0,1310589.97753143
2020-04-30,809.0,885.0,792.0,839.0,2318599.7394991
2020-05-01,839.0,869.0,833.0,845.0,1214794.02639713
2020-05-02,845.0,874.0,826.0,838.0,504458.5360367
2020-05-03,839.0,869.0,800.0,813.0,472530.61933066
2020-05-04,813.0,841.0,751.0,830.0,565471.04823897
2020-05-05,830.0,836.0,801.0,805.0,338123.02626064
2020-05-06,808.0,817.0,790.0,791.0,417584.71566586
2020-05-07,790.0,790.0,758.0,765.0,553643.36899291
2020-05-08,761.0,834.0,758.0,795.0,1814623.68714022
2020-05-09,795.0,885.0,778.0,815.0,1790902.76419014
2020-05-10,815.0,820.0,708.0,743.0,1529214.25301626
2020-05-11,743.0,750.0,679.0,692.0,951018.74594626
2020-05-12,694.0,818.0,691.0,773.0,1622506.90296969
2020-05-13,774.0,817.0,759.0,775.0,1096036.95228195
2020-05-14,775.0,787.0,759.0,768.0,625987.50658678
2020-05-15,768.0,775.0,746.0,766.0,573241.77657032
2020-05-16,764.0,773.0,749.0,759.0,296042.07299094
2020-05-17,759.0,784.0,755.0,759.0,337144.16805758
2020-05-18,759.0,770.0,751.0,766.0,420343.74646464
2020-05-19,766.0,780.0,755.0,779.0,659303.63318295
2020-05-20,777.0,793.0,755.0,779.0,681001.11324723
2020-05-21,779.0,792.0,725.0,756.0,775292.82097162
2020-05-22,752.0,796.0,731.0,780.0,747842.2248873
2020-05-23,780.0,910.0,780.0,857.0,2307835.21333394
2020-05-24,857.0,883.0,780.0,800.0,1550596.25169426
2020-05-25,798.0,849.0,790.0,827.0,1700299.47948431
2020-05-26,828.0,838.0,790.0,817.0,786452.788447
2020-05-27,818.0,829.0,800.0,808.0,695708.9813596
2020-05-28,809.0,820.0,803.0,819.0,399582.05372305
2020-05-29,819.0,854.0,812.0,852.0,824957.91277246
2020-05-30,851.0,880.0,825.0,840.0,728164.65583039
2020-05-31,840.0,864.0,822.0,833.0,410463.16922278
2020-06-01,833.0,865.0,829.0,858.0,400757.39785051
2020-06-02,862.0,862.0,802.0,836.0,619515.63959535
2020-06-03,836.0,845.0,831.0,839.0,263580.38644869
2020-06-04,842.0,885.0,840.0,858.0,443533.60220831
2020-06-05,858.0,930.0,853.0,926.0,993357.59728985
2020-06-06,925.0,944.0,888.0,916.0,1072278.59866917
2020-06-07,915.0,919.0,856.0,890.0,463587.89268202
2020-06-08,891.0,992.0,882.0,965.0,775503.43518143
2020-06-09,975.0,1130.0,940.0,1130.0,5730032.02263133
2020-06-10,1130.0,1555.0,1090.0,1350.0,11664033.89667778
2020-06-11,1350.0,1510.0,1160.0,1250.0,6302629.10020552
2020-06-12,1260.0,1670.0,1230.0,1540.0,10591724.34151301
2020-06-13,1535.0,1580.0,1400.0,1450.0,3477699.9848604
2020-06-14,1450.0,1510.0,1340.0,1405.0,2933250.7461834
2020-06-15,1410.0,1475.0,1270.0,1405.0,3735682.84977233
2020-06-16,1405.0,1535.0,1360.0,1505.0,2462321.79209851
2020-06-17,1505.0,1505.0,1400.0,1445.0,1324785.62130278
2020-06-18,1445.0,1445.0,1380.0,1390.0,717926.20670448
2020-06-19,1395.0,1480.0,1375.0,1440.0,1486204.10887429
2020-06-20,1440.0,1580.0,1435.0,1550.0,2212313.01776136
2020-06-21,1555.0,1570.0,1470.0,1485.0,805687.60913924
2020-06-22,1485.0,1525.0,1455.0,1490.0,635331.94444239
2020-06-23,1490.0,1495.0,1400.0,1430.0,506296.83224216
2020-06-24,1440.0,1460.0,1380.0,1415.0,582152.68105581
2020-06-25,1415.0,1425.0,1305.0,1395.0,414381.75063435
2020-06-26,1395.0,1440.0,1365.0,1400.0,442188.24368938
2020-06-27,1400.0,1415.0,1225.0,1300.0,338757.21682243
2020-06-28,1300.0,1365.0,1250.0,1325.0,586676.97982854
2020-06-29,1325.0,1445.0,1290.0,1410.0,1063180.46249008
2020-06-30,1410.0,1480.0,1385.0,1435.0,970058.04811237
2020-07-01,1440.0,1615.0,1420.0,1600.0,1408798.11228445
2020-07-02,1605.0,1855.0,1595.0,1825.0,6592397.17584772
2020-07-03,1830.0,2345.0,1805.0,2220.0,16364379.17871444
2020-07-04,2220.0,2245.0,1900.0,1975.0,5984289.72332619
2020-07-05,1975.0,2195.0,1855.0,1920.0,4681447.64260851
2020-07-06,1910.0,2140.0,1865.0,1980.0,4104983.50904013
2020-07-07,1980.0,2040.0,1860.0,1870.0,2140698.48022407
2020-07-08,1880.0,1975.0,1840.0,1870.0,1945606.26689889
2020-07-09,1870.0,2045.0,1860.0,1980.0,2514343.98237296
2020-07-10,1980.0,1995.0,1875.0,1925.0,898073.13842816
2020-07-11,1920.0,1980.0,1890.0,1960.0,768264.78074985
2020-07-12,1955.0,1980.0,1885.0,1910.0,630027.84217621
2020-07-13,1910.0,1985.0,1790.0,1825.0,1414502.67465663
2020-07-14,1825.0,1895.0,1750.0,1895.0,1505824.18956471
2020-07-15,1895.0,1990.0,1865.0,1895.0,1200439.38942441
2020-07-16,1895.0,1950.0,1785.0,1880.0,825869.65614081
2020-07-17,1880.0,1960.0,1855.0,1955.0,491779.85808319
2020-07-18,1955.0,2290.0,1950.0,2175.0,3305200.85473613
2020-07-19,2180.0,2195.0,2005.0,2015.0,1766008.44734227
2020-07-20,2015.0,2130.0,1940.0,1960.0,1251290.22624788
2020-07-21,1955.0,2020.0,1910.0,1960.0,1011275.55531235
2020-07-22,1960.0,2010.0,1925.0,1945.0,536498.26993164
2020-07-23,1945.0,1985.0,1865.0,1895.0,564176.71706441
2020-07-24,1895.0,1930.0,1835.0,1890.0,505308.92718256
2020-07-25,1890.0,1970.0,1820.0,1825.0,1104364.72588141
2020-07-26,1825.0,1900.0,1710.0,1790.0,1654691.21415778
2020-07-27,1785.0,1815.0,1525.0,1615.0,2807886.9929383
2020-07-28,1615.0,1780.0,1595.0,1700.0,1879890.21885675
2020-07-29,1700.0,1765.0,1640.0,1680.0,1213165.95142483
2020-07-30,1680.0,1780.0,1655.0,1710.0,1557266.21689928
2020-07-31,1710.0,1775.0,1695.0,1745.0,735859.82811289
2020-08-01,1745.0,1810.0,1710.0,1750.0,1124462.53504709
2020-08-02,1745.0,1780.0,1550.0,1660.0,1436172.31039102
2020-08-03,1655.0,1705.0,1635.0,1645.0,754098.91847641
2020-08-04,1645.0,1780.0,1635.0,1760.0,920533.90897124
2020-08-05,1765.0,1890.0,1760.0,1795.0,1474845.51053986
2020-08-06,1800.0,1940.0,1765.0,1885.0,795849.40480985
2020-08-07,1895.0,1935.0,1730.0,1815.0,711621.32536415
2020-08-08,1815.0,2045.0,1795.0,1985.0,735791.17153527
2020-08-09,1975.0,2150.0,1915.0,2110.0,1001621.21666305
2020-08-10,2115.0,2135.0,1895.0,2030.0,1084229.50688692
2020-08-11,2020.0,2035.0,1805.0,1925.0,887227.94264757
2020-08-12,1925.0,2045.0,1840.0,1995.0,1073288.15078814
2020-08-13,1990.0,2310.0,1910.0,2045.0,2528166.04328891
2020-08-14,2045.0,2415.0,2000.0,2205.0,3969254.97475693
2020-08-15,2205.0,2340.0,2100.0,2150.0,1282881.95037551
2020-08-16,2150.0,2260.0,2100.0,2200.0,1566461.01096048
2020-08-17,2205.0,2280.0,2040.0,2055.0,1827714.33562593
2020-08-18,2065.0,2115.0,1895.0,1965.0,1550549.3967861
2020-08-19,1965.0,2020.0,1770.0,1885.0,1101827.93971937
2020-08-20,1880.0,2120.0,1835.0,2015.0,1653182.02194138
2020-08-21,2010.0,2255.0,1950.0,1975.0,4074008.38031991
2020-08-22,1975.0,2070.0,1850.0,2040.0,1592563.1774879
2020-08-23,2045.0,2095.0,1950.0,2035.0,722348.38417169
2020-08-24,2035.0,2035.0,1960.0,1990.0,745277.02700359
2020-08-25,1990.0,1995.0,1835.0,1890.0,837028.54963096
2020-08-26,1890.0,1945.0,1845.0,1930.0,594792.21668444
2020-08-27,1930.0,1945.0,1775.0,1835.0,492062.30545651
2020-08-28,1840.0,1920.0,1790.0,1870.0,303253.18280947
2020-08-29,1880.0,1995.0,1855.0,1930.0,435555.39082913
2020-08-30,1955.0,2100.0,1940.0,1995.0,997464.5809238
2020-08-31,1990.0,2160.0,1990.0,2125.0,957451.55529726
2020-09-01,2125.0,2175.0,2015.0,2035.0,874284.34824111
2020-09-02,2035.0,2050.0,1850.0,1970.0,589683.33978777
2020-09-03,1975.0,1990.0,1555.0,1560.0,1263366.52135389
2020-09-04,1560.0,1700.0,1520.0,1620.0,1071469.95314409
2020-09-05,1620.0,1675.0,1305.0,1440.0,992307.59853566
2020-09-06,1435.0,1590.0,1320.0,1560.0,872736.16257143
2020-09-07,1570.0,1610.0,1375.0,1490.0,673511.65856317
2020-09-08,1485.0,1505.0,1365.0,1425.0,731857.96476557
2020-09-09,1410.0,1485.0,1380.0,1460.0,603128.44149229
2020-09-10,1460.0,1520.0,1445.0,1485.0,821213.50122726
2020-09-11,1485.0,1500.0,1415.0,1455.0,876086.47040346
2020-09-12,1455.0,1575.0,1435.0,1575.0,556200.76781867
2020-09-13,1570.0,1585.0,1415.0,1470.0,785402.88461982
2020-09-14,1465.0,1480.0,1410.0,1455.0,418410.54379364
2020-09-15,1455.0,1475.0,1380.0,1400.0,559943.48465173
2020-09-16,1400.0,1405.0,1320.0,1370.0,483047.8585543
2020-09-17,1360.0,1405.0,1310.0,1315.0,348326.46991384
2020-09-18,1320.0,1340.0,1205.0,1240.0,499011.57819954
2020-09-19,1230.0,1255.0,1185.0,1240.0,391492.31473498
2020-09-20,1240.0,1295.0,1165.0,1190.0,505911.44802169
2020-09-21,1185.0,1220.0,1010.0,1070.0,861284.38736786
2020-09-22,1070.0,1145.0,1020.0,1110.0,558869.85728031
2020-09-23,1110.0,1110.0,995.0,1000.0,705761.721181
2020-09-24,1005.0,1100.0,996.0,1095.0,566402.72137967
2020-09-25,1095.0,1200.0,1055.0,1150.0,801883.46394779
2020-09-26,1150.0,1240.0,1135.0,1185.0,1047925.82463635
2020-09-27,1185.0,1215.0,1120.0,1180.0,705954.83595493
2020-09-28,1180.0,1250.0,1150.0,1170.0,787290.09714838
2020-09-29,1160.0,1195.0,1110.0,1150.0,1330204.1928284
2020-09-30,1150.0,1160.0,1115.0,1145.0,535482.32116895
2020-10-01,1145.0,1215.0,1085.0,1110.0,1064652.12034405
2020-10-02,1110.0,1205.0,1020.0,1085.0,1399587.96637392
2020-10-03,1090.0,1125.0,1070.0,1070.0,359969.83855326
2020-10-04,1075.0,1115.0,1055.0,1080.0,319354.5795342
2020-10-05,1080.0,1105.0,1060.0,1075.0,565023.47362882
2020-10-06,1075.0,1085.0,993.0,999.0,1150140.79591237
2020-10-07,1000.0,1070.0,971.0,1070.0,603150.32481431
2020-10-08,1070.0,1100.0,1025.0,1070.0,821381.4742576
2020-10-09,1075.0,1140.0,1040.0,1105.0,848764.03781652
2020-10-10,1100.0,1130.0,1090.0,1100.0,738831.84078552
2020-10-11,1100.0,1110.0,1055.0,1095.0,616773.86570224
2020-10-12,1090.0,1210.0,1080.0,1155.0,1510394.99531174
2020-10-13,1160.0,1195.0,1120.0,1140.0,722780.86340027
2020-10-14,1140.0,1145.0,1075.0,1085.0,401928.45539041
2020-10-15,1090.0,1090.0,1045.0,1070.0,448702.12714938
2020-10-16,1070.0,1085.0,1030.0,1035.0,345570.44922912
2020-10-17,1040.0,1065.0,1020.0,1060.0,199450.46932599
2020-10-18,1060.0,1075.0,1045.0,1070.0,138857.83807876
2020-10-19,1070.0,1075.0,1035.0,1040.0,306725.5202166
2020-10-20,1045.0,1045.0,985.0,990.0,484418.24311341
2020-10-21,993.0,1065.0,992.0,1055.0,658220.7625627
2020-10-22,1055.0,1110.0,1050.0,1065.0,590761.50619191
2020-10-23,1065.0,1070.0,1035.0,1055.0,432668.93717692
2020-10-24,1055.0,1070.0,1030.0,1050.0,243303.76746981
2020-10-25,1050.0,1060.0,1020.0,1020.0,283853.40962085
2020-10-26,1025.0,1055.0,1000.0,1010.0,718577.09277679
2020-10-27,1015.0,1025.0,998.0,1015.0,411173.86337253
2020-10-28,1025.0,1025.0,953.0,976.0,1227267.59808404
2020-10-29,975.0,982.0,921.0,929.0,475814.84503037
2020-10-30,929.0,940.0,876.0,903.0,450901.30493923
2020-10-31,906.0,923.0,894.0,894.0,178881.7740488
2020-11-01,893.0,910.0,880.0,897.0,188576.11078257
2020-11-02,897.0,919.0,865.0,883.0,234486.24414168
2020-11-03,884.0,885.0,830.0,845.0,307802.61885742
2020-11-04,845.0,845.0,788.0,798.0,486606.08375411
2020-11-05,800.0,852.0,773.0,848.0,763638.67807575
2020-11-06,848.0,919.0,841.0,910.0,828662.24592865
2020-11-07,910.0,1000.0,860.0,883.0,1555339.87123698
2020-11-08,876.0,938.0,867.0,917.0,553431.53060367
2020-11-09,917.0,943.0,876.0,902.0,678598.37472225
2020-11-10,906.0,986.0,898.0,981.0,1166953.61627552
2020-11-11,981.0,1085.0,975.0,988.0,2006397.21529948
2020-11-12,990.0,1025.0,935.0,954.0,1059099.83406128
2020-11-13,954.0,1035.0,951.0,1020.0,846364.35873718
2020-11-14,1020.0,1020.0,960.0,991.0,250597.21747994
2020-11-15,991.0,1045.0,965.0,990.0,694674.99783477
2020-11-16,990.0,1060.0,970.0,1040.0,1116557.9893499
2020-11-17,1045.0,1080.0,1015.0,1075.0,1357651.00441584
2020-11-18,1080.0,1090.0,955.0,1025.0,1981797.05298185
2020-11-19,1025.0,1060.0,1000.0,1015.0,1094530.10643208
2020-11-20,1010.0,1065.0,1000.0,1045.0,1363903.43902818
2020-11-21,1045.0,1160.0,1035.0,1145.0,5307504.2416167
2020-11-22,1145.0,1165.0,1045.0,1130.0,1823575.02266807
2020-11-23,1130.0,1235.0,1090.0,1215.0,2359753.03586825
2020-11-24,1215.0,1300.0,1150.0,1260.0,3293885.1955133
2020-11-25,1260.0,1480.0,1225.0,1290.0,5683422.47582661
2020-11-26,1290.0,1335.0,1015.0,1100.0,3402708.30562204
2020-11-27,1105.0,1135.0,1030.0,1075.0,803035.30495665
2020-11-28,1075.0,1150.0,1050.0,1110.0,803144.87078674
2020-11-29,1115.0,1145.0,1085.0,1120.0,620770.56866961
2020-11-30,1125.0,1170.0,1080.0,1145.0,689077.16219854
2020-12-01,1150.0,1200.0,1060.0,1105.0,2040500.28497084
2020-12-02,1105.0,1145.0,1085.0,1125.0,1313545.94102718
2020-12-03,1125.0,1170.0,1095.0,1105.0,1380738.17435352
2020-12-04,1100.0,1180.0,1020.0,1025.0,2644118.87599527
2020-12-05,1030.0,1075.0,1005.0,1060.0,591481.3260419
2020-12-06,1060.0,1075.0,1035.0,1060.0,485692.56738977
2020-12-07,1055.0,1055.0,1030.0,1040.0,648642.9403273
2020-12-08,1040.0,1045.0,965.0,972.0,899348.3112482
2020-12-09,972.0,985.0,908.0,981.0,652815.48498805
2020-12-10,981.0,1000.0,937.0,945.0,321792.26875374
2020-12-11,947.0,968.0,919.0,947.0,508076.14832874
2020-12-12,946.0,999.0,941.0,980.0,808024.0933062
2020-12-13,980.0,1030.0,968.0,1000.0,870168.76134214
2020-12-14,1000.0,1015.0,978.0,989.0,557695.37515563
2020-12-15,989.0,1035.0,987.0,1030.0,513501.76983567
2020-12-16,1030.0,1035.0,985.0,1010.0,947622.07641803
2020-12-17,1010.0,1050.0,992.0,1000.0,1328145.54898208
2020-12-18,1000.0,1035.0,985.0,1030.0,783315.75812793
2020-12-19,1030.0,1085.0,1020.0,1045.0,1501024.43506085
2020-12-20,1045.0,1050.0,1010.0,1015.0,1018182.51774191
2020-12-21,1015.0,1040.0,943.0,975.0,1184251.92013795
2020-12-22,977.0,1005.0,934.0,1005.0,609968.5354501
2020-12-23,1000.0,1010.0,801.0,857.0,1861022.31604832
2020-12-24,856.0,930.0,827.0,914.0,777855.10081487
2020-12-25,914.0,949.0,894.0,913.0,657515.02123728
2020-12-26,912.0,917.0,870.0,886.0,523447.55753514
2020-12-27,888.0,962.0,880.0,908.0,1814926.02681899
2020-12-28,909.0,969.0,900.0,959.0,712815.53200978
2020-12-29,959.0,982.0,899.0,922.0,913919.98505933
2020-12-30,922.0,927.0,882.0,892.0,470198.17139532
2020-12-31,891.0,892.0,866.0,885.0,491712.8541967
2021-01-01,886.0,921.0,864.0,884.0,702560.24901218
2021-01-02,884.0,891.0,865.0,872.0,922070.95426893
2021-01-03,872.0,954.0,862.0,940.0,2704702.74359817
2021-01-04,943.0,1050.0,865.0,936.0,2505313.93855836
2021-01-05,938.0,1040.0,916.0,1030.0,1759688.32611249
2021-01-06,1025.0,1380.0,992.0,1315.0,5582115.32252697
2021-01-07,1315.0,1545.0,1165.0,1230.0,6946661.02722175
2021-01-08,1230.0,1435.0,1100.0,1315.0,5099372.86130706
2021-01-09,1315.0,1490.0,1250.0,1355.0,3174892.32629852
2021-01-10,1355.0,1465.0,1140.0,1290.0,3151685.17075262
2021-01-11,1290.0,1295.0,990.0,1110.0,1720111.49090064
2021-01-12,1110.0,1450.0,1080.0,1135.0,8850688.86989973
2021-01-13,1130.0,1275.0,1110.0,1215.0,3527660.58116331
2021-01-14,1215.0,1225.0,1135.0,1175.0,1854006.82829912
2021-01-15,1175.0,1385.0,1150.0,1375.0,8462752.32179294
2021-01-16,1370.0,1430.0,1280.0,1425.0,5271456.31267216
2021-01-17,1425.0,1435.0,1265.0,1365.0,3748258.4155212
2021-01-18,1365.0,1535.0,1310.0,1455.0,3368414.86800373
2021-01-19,1455.0,1555.0,1390.0,1390.0,4502176.95415824
2021-01-20,1390.0,1510.0,1295.0,1435.0,4448581.49916639
2021-01-21,1435.0,1705.0,1280.0,1555.0,24669039.78639259
2021-01-22,1555.0,1635.0,1280.0,1510.0,10648140.72414219
2021-01-23,1510.0,1615.0,1450.0,1505.0,5222725.52471152
2021-01-24,1505.0,1565.0,1460.0,1525.0,2765261.04586051
2021-01-25,1520.0,1580.0,1465.0,1480.0,2755401.13658172
2021-01-26,1480.0,1520.0,1370.0,1460.0,1650487.33220345
2021-01-27,1460.0,1460.0,1290.0,1335.0,1723169.71767573
2021-01-28,1340.0,1490.0,1305.0,1405.0,1578221.19938884
2021-01-29,1410.0,1445.0,1360.0,1380.0,1610697.75406244
2021-01-30,1380.0,1515.0,1345.0,1480.0,1240624.89069798
2021-01-31,1495.0,1590.0,1405.0,1420.0,2641385.13098112
2021-02-01,1415.0,1545.0,1375.0,1545.0,1910746.64579843
2021-02-02,1545.0,1640.0,1470.0,1515.0,2700882.65627947
2021-02-03,1515.0,1620.0,1495.0,1555.0,1998276.74566855
2021-02-04,1565.0,1800.0,1420.0,1680.0,2754227.15710479
2021-02-05,1685.0,2545.0,1685.0,2115.0,16836856.79795247
2021-02-06,2115.0,2130.0,1820.0,1890.0,4176688.16195528
2021-02-07,1900.0,1980.0,1715.0,1900.0,3026513.79977435
2021-02-08,1900.0,2140.0,1855.0,1940.0,3307838.52403913
2021-02-09,1945.0,2175.0,1900.0,2100.0,1921507.50293366
2021-02-10,2105.0,2655.0,2030.0,2540.0,5970927.40161063
2021-02-11,2540.0,2705.0,2390.0,2535.0,4010278.16175588
2021-02-12,2540.0,2665.0,2410.0,2565.0,3276711.69331449
2021-02-13,2570.0,2720.0,2305.0,2600.0,5311207.62814449
2021-02-14,2600.0,2610.0,2200.0,2320.0,6924754.23322979
2021-02-15,2320.0,2445.0,1915.0,2310.0,4167974.7315614
2021-02-16,2315.0,2375.0,2170.0,2290.0,2566895.06229203
2021-02-17,2290.0,2400.0,2125.0,2335.0,3041630.58679723
2021-02-18,2340.0,2550.0,2285.0,2490.0,2972122.48016321
2021-02-19,2490.0,2580.0,2350.0,2510.0,3356509.26206131
2021-02-20,2535.0,2660.0,2310.0,2395.0,3585091.52482165
2021-02-21,2380.0,2545.0,2300.0,2500.0,3213941.46820876
2021-02-22,2500.0,2500.0,1895.0,2250.0,4612734.20339939
2021-02-23,2250.0,2270.0,1445.0,1795.0,2826543.61760232
2021-02-24,1800.0,1960.0,1645.0,1860.0,2195640.39380107
2021-02-25,1870.0,2180.0,1825.0,1885.0,3591253.25992729
2021-02-26,1885.0,1955.0,1700.0,1915.0,2391548.02558681
2021-02-27,1915.0,2055.0,1855.0,1960.0,2335265.33505914
2021-02-28,1955.0,1965.0,1675.0,1805.0,1718932.28886058
2021-03-01,1805.0,1935.0,1790.0,1925.0,2869560.16791124
2021-03-02,1915.0,2000.0,1845.0,1935.0,2808088.58838278
2021-03-03,1935.0,2295.0,1910.0,2115.0,3906244.57345433
2021-03-04,2105.0,2430.0,2040.0,2345.0,4281199.80613509
2021-03-05,2350.0,2735.0,2190.0,2455.0,8178127.41527026
2021-03-06,2460.0,2520.0,2260.0,2370.0,1964192.66816902
2021-03-07,2370.0,2400.0,2300.0,2370.0,911099.62976038
2021-03-08,2370.0,2480.0,2285.0,2475.0,1651777.75012938
2021-03-09,2480.0,3180.0,2410.0,2505.0,11935397.05013372
2021-03-10,2505.0,2510.0,2300.0,2375.0,2576673.28944909
2021-03-11,2375.0,2700.0,2280.0,2525.0,3888369.98456908
2021-03-12,2520.0,2825.0,2440.0,2570.0,5245629.05377731
2021-03-13,2575.0,3000.0,2425.0,2670.0,6788677.02359854
2021-03-14,2670.0,2680.0,2455.0,2515.0,1974321.28905094
2021-03-15,2505.0,2625.0,2300.0,2380.0,3093345.94956778
2021-03-16,2390.0,2600.0,2260.0,2575.0,2308528.10612598
2021-03-17,2595.0,3330.0,2485.0,3210.0,11338502.80137449
2021-03-18,3215.0,3950.0,3155.0,3240.0,11561993.52014818
2021-03-19,3245.0,3490.0,3115.0,3400.0,2561447.48772773
2021-03-20,3410.0,3700.0,3165.0,3175.0,2475974.40324319
2021-03-21,3200.0,3295.0,3020.0,3205.0,1393344.46301244
2021-03-22,3210.0,3680.0,3065.0,3425.0,5451062.44385227
2021-03-23,3440.0,3980.0,3080.0,3215.0,3950808.57013529
